Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,daily_return,cum_return,middle_band,upper_band,lower_band,Conversion,Baseline,SpanA,SpanB,Lagging
2016-02-18,11.529999732971191,12.649999618530272,11.109999656677246,12.609999656677246,4747800,0,0,,,,,,,,,,13.649999618530272
2016-02-19,13.149999618530272,15.289999961853027,13.020000457763672,14.920000076293944,16864400,0,0,0.18318798433856465,1.1831879843385646,,,,,,,,14.350000381469728
2016-02-22,14.350000381469728,14.510000228881836,13.470000267028809,14.449999809265137,7672400,0,0,-0.03150135821886357,1.1459159558036605,,,,,,,,14.449999809265137
2016-02-23,14.449999809265137,14.449999809265137,13.65999984741211,13.789999961853027,3621600,0,0,-0.045674730527603624,1.093576553315047,,,,,,,,14.529999732971191
2016-02-24,13.5,15.470000267028809,13.029999732971191,15.359999656677246,6801500,0,0,0.1138505945734063,1.2180808941215013,,,,,,,,14.420000076293944
2016-02-25,15.43000030517578,16.15999984741211,15.0,15.550000190734863,12983900,0,0,0.012369826712530063,1.233148343703628,,,,,,,,14.170000076293944
2016-02-26,11.25,12.25,10.9399995803833,11.010000228881836,15453700,0,0,-0.29196140875664356,0.873116616069995,,,,,,,,14.039999961853027
2016-02-29,11.109999656677246,11.890000343322754,11.010000228881836,11.770000457763672,7618800,0,0,0.06902817557516272,0.9333862631416666,,,,,,,,14.34000015258789
2016-03-01,11.699999809265137,12.260000228881836,11.619999885559082,11.90999984741211,4817500,0,0,0.011894595089509297,0.9444885148038469,,,,13.549999713897705,,,,14.25
2016-03-02,12.970000267028809,13.0,12.100000381469728,12.5600004196167,4537500,0,0,0.054576035309171544,0.9960349533368886,,,,13.549999713897705,,,,14.399999618530272
2016-03-03,12.670000076293944,14.239999771118164,12.600000381469728,14.039999961853027,5553000,0,0,0.11783435452158164,1.1134020891442746,,,,13.549999713897705,,,,14.140000343322754
2016-03-04,15.229999542236328,15.43000030517578,14.029999732971191,14.270000457763672,5090800,0,0,0.016381801747546998,1.1316416214339409,,,,13.549999713897705,,,,14.5
2016-03-07,14.5,14.529999732971191,13.520000457763672,14.25,2942900,0,0,-0.001401573729648331,1.1300555422659624,,,,13.549999713897705,,,,15.300000190734863
2016-03-08,14.0,15.619999885559082,13.600000381469728,14.34000015258789,4799000,0,0,0.006315800181606379,1.137192747265031,,,,13.549999713897705,,,,15.220000267028809
2016-03-09,14.6899995803833,15.300000190734863,13.710000038146973,14.100000381469728,4392700,0,0,-0.016736385534476428,1.118160251019793,,,,13.279999732971191,,,,15.5
2016-03-10,14.390000343322754,14.699999809265137,13.75,14.4399995803833,2661900,0,0,0.024113417710285967,1.1451229162196714,,,,13.315000057220459,,,,15.039999961853027
2016-03-11,14.899999618530272,14.960000038146973,14.079999923706056,14.199999809265137,2008800,0,0,-0.016620483247395845,1.1260904199744333,,,,13.619999885559082,,,,14.779999732971191
2016-03-14,14.630000114440918,14.630000114440918,13.90999984741211,14.15999984741211,1364800,0,0,-0.0028168987598808926,1.1229183372668936,,,,13.860000133514404,,,,14.609999656677246
2016-03-15,13.949999809265137,14.3100004196167,13.220000267028809,13.399999618530272,1667000,0,0,-0.05367233312652442,1.062648690195222,,,,14.110000133514404,,,,14.609999656677246
2016-03-16,13.25,14.1899995803833,12.90999984741211,13.699999809265137,2842100,0,0,0.022388074572778915,1.0864393483159784,13.741499996185302,16.08951007846782,11.393489913902783,14.264999866485596,,,,14.470000267028809
2016-03-17,13.960000038146973,14.1899995803833,13.460000038146973,13.640000343322754,1394000,0,0,-0.0043795231224605935,1.0816812620688776,13.793000030517579,16.083337868543495,11.502662192491664,14.264999866485596,,,,14.359999656677246
2016-03-18,13.5,13.850000381469728,13.270000457763672,13.65999984741211,1628400,0,0,0.0014662392658331136,1.083267265608439,13.730000019073486,15.960777329924149,11.499222708222824,14.264999866485596,,,,14.369999885559082
2016-03-21,13.520000457763672,13.739999771118164,13.1899995803833,13.380000114440918,1195500,0,0,-0.020497784487474746,1.0610626866556612,13.676500034332275,15.88664625477662,11.46635381388793,14.105000019073486,,,,14.100000381469728
2016-03-22,13.239999771118164,13.300000190734863,12.960000038146973,13.119999885559082,904600,0,0,-0.019432004981914774,1.0404441112424445,13.643000030517578,15.865660613347153,11.420339447688004,13.934999942779541,,,,13.920000076293944
2016-03-23,12.989999771118164,13.84000015258789,12.800000190734863,13.130000114440918,1438900,0,0,0.0007622125738615537,1.0412371508264338,13.531500053405761,15.616466327926846,11.446533778884676,13.880000114440918,,,,12.949999809265137
2016-03-24,13.59000015258789,13.600000381469728,13.0,13.18000030517578,1313400,0,0,0.0038080876084585213,1.0452022731179627,13.413000059127807,15.281553555825397,11.544446562430217,13.71500015258789,13.549999713897705,,,13.3100004196167
2016-03-28,13.279999732971191,13.75,13.199999809265137,13.649999618530272,1390200,0,0,0.03566003812381724,1.0824742260244495,13.545000028610229,15.049947004931532,12.040053052288926,13.555000305175781,13.549999713897705,,,12.65999984741211
2016-03-29,13.470000267028809,14.4399995803833,13.399999618530272,14.350000381469728,1847200,0,0,0.051282108608207144,1.1379857868490204,13.674000024795532,14.97460517277243,12.373394876818635,13.619999885559082,13.549999713897705,,,12.520000457763672
2016-03-30,14.270000457763672,14.75,13.949999809265137,14.449999809265137,1822500,0,0,0.006968601054849977,1.1459159558036607,13.801000022888184,14.858805652631704,12.743194393144664,13.775000095367432,13.549999713897705,,,12.880000114440918
2016-03-31,14.350000381469728,14.9399995803833,14.270000457763672,14.529999732971191,2792200,0,0,0.0055363269731505405,1.15226012121874,13.899499988555908,14.835332582632358,12.963667394479458,13.869999885559082,13.549999713897705,,,12.350000381469728
2016-04-01,14.3100004196167,14.479999542236328,13.9399995803833,14.420000076293944,1695600,0,0,-0.007570520213268761,1.14353691268011,13.918499994277955,14.880325761889091,12.956674226666818,13.869999885559082,13.549999713897705,,,12.1899995803833
2016-04-04,14.25,14.989999771118164,14.09000015258789,14.170000076293944,1820600,0,0,-0.017337031808411174,1.1237113768508826,13.913499975204468,14.868913827381135,12.958086123027801,13.894999980926514,13.279999732971191,,,12.520000457763672
2016-04-05,14.0,14.470000267028809,13.8100004196167,14.039999961853027,1443200,0,0,-0.009174319953491272,1.1134020891442744,13.902999973297119,14.847833775823418,12.95816617077082,13.894999980926514,13.315000057220459,,,12.40999984741211
2016-04-06,14.06999969482422,14.350000381469728,13.880000114440918,14.34000015258789,1308100,0,0,0.02136753501068167,1.1371927472650307,13.902999973297119,14.847833775823418,12.95816617077082,13.994999885559082,13.619999885559082,,,13.06999969482422
