Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,daily_return,cum_return,middle_band,upper_band,lower_band,Conversion,Baseline,SpanA,SpanB,Lagging
2016-02-18,81.60224732384151,81.70619178312575,80.11553443761632,80.2509765625,2020800,0.0,0.0,,,,,,,,,,89.72286987304688
2016-02-19,80.15018216317601,80.82739278398206,79.61786512896666,80.48091125488281,1742700,0.0,0.0,0.0028651949450575476,1.0028651949450575,,,,,,,,90.25060272216795
2016-02-22,81.16441846370537,81.81328187148738,80.88408276809963,81.20221710205078,1754400,0.0,0.0,0.008962446323248052,1.0118533204242064,,,,,,,,89.88086700439453
2016-02-23,81.32505931446966,81.77233480189108,79.85409891608744,80.22892761230469,1686600,0.0,0.0,-0.011985996497151263,0.9997252500699709,,,,,,,,89.95671081542969
2016-02-24,79.61787077995793,81.86998646024318,79.30603738163579,81.80384063720703,1900500,0.0,0.0,0.01963023901444738,1.0193500956776227,,,,,,,,90.89840698242188
2016-02-25,82.27466896631739,83.93368729117752,81.367740491713,83.88628387451172,2421600,0.28,0.0,0.02545654606291836,1.0452992283424802,,,,,,,,90.73410034179688
2016-02-26,84.33503277274498,87.65939171390968,84.05694808526016,86.27845764160156,4752900,0.0,0.0,0.028516864219046534,1.075107884505397,,,,,,,,90.76883697509766
2016-02-29,86.07935481479628,87.47292415035676,85.37782184926698,85.47894287109375,3590400,0.0,0.0,-0.00926667898757505,1.0651452048626746,,,,,,,,91.88434600830078
2016-03-01,85.93398926509832,89.73551324944223,85.93398926509832,88.84754180908203,3399000,0.0,0.0,0.03940852360643121,1.1071210048127824,,,,84.52077531553901,,,,92.50371551513672
2016-03-02,87.95957988942517,88.43042446227145,86.15519765672956,86.48700714111328,2721000,0.0,0.0,-0.026568373417028557,1.0777066005390805,,,,84.52077531553901,,,,93.8467254638672
2016-03-03,87.27067796627942,87.62776585210663,85.43470334323861,85.94978332519531,2745000,0.0,0.0,-0.0062116129772120665,1.0710123042335449,,,,84.52077531553901,,,,93.12939453125
2016-03-04,86.33213783301531,87.72255343492185,85.42520951381752,87.47290802001953,2150100,0.0,0.0,0.01772109987830217,1.089991820247758,,,,84.52077531553901,,,,94.06159210205078
2016-03-07,86.94836213952023,87.95325093923498,86.43327489963652,87.3054428100586,1884000,0.0,0.0,-0.0019144808804414382,1.0879050517480562,,,,84.52077531553901,,,,93.87833404541016
2016-03-08,86.55652559286193,88.08598397335373,86.03196338338061,87.27701568603516,2430900,0.0,0.0,-0.00032560540452541975,1.0875508239835965,,,,85.55162687057762,,,,93.06302642822266
2016-03-09,87.56772759428254,88.16497157211163,86.55019599540995,86.96731567382812,2309100,0.0,0.0,-0.003548471608162296,1.0836916807622572,,,,86.8962306673512,,,,93.67291259765624
2016-03-10,87.98485259276923,89.65019239549542,87.38128715868585,88.35457611083984,2690100,0.0,0.0,0.01595151496011038,1.1009782048200836,,,,87.55666754935461,,,,93.78034973144533
2016-03-11,89.41634104876697,90.68351804188312,89.19198128662961,90.00727081298828,3137700,0.0,0.0,0.0187052530258891,1.1215722807172324,,,,88.05436377785031,,,,94.26384735107422
2016-03-14,89.83030342589457,90.41806522273346,89.4416157048604,89.64701843261719,1876500,0.0,0.0,-0.004002480878679271,1.117083209109605,,,,88.05436377785031,,,,94.807373046875
2016-03-15,88.9928970976344,90.02306422367228,88.80645139287205,89.34681701660156,1709400,0.0,0.0,-0.0033487049682670023,1.113342427017292,,,,88.05436377785031,,,,93.96995544433594
2016-03-16,89.84611676639524,90.75620602054076,89.34683304560814,90.6961669921875,2038500,0.0,0.0,0.015102384400948576,1.1301565523199921,85.89847106933594,92.64330104910721,79.15364108956467,88.09070776717914,,,,94.5166473388672
2016-03-17,90.38329711280868,90.97422680271872,89.85873508629261,90.72142791748048,2473500,0.0,0.0,0.0002785225233956634,1.1304713263747765,86.42199363708497,92.95183802038335,79.89214925378658,88.50309509304967,,,,94.56403350830078
2016-03-18,90.81624527956532,91.32185038177434,90.22215476400356,91.22705078125,2737800,0.0,0.0,0.005573356541846097,1.1367718461369969,86.95930061340331,93.2045487724256,80.71405245438103,88.67690688257747,,,,94.8389663696289
2016-03-21,90.80043788819889,91.10064022686464,85.49158092323773,86.36058807373047,13577700,0.0,0.0,-0.05334451421858022,1.0761313042274603,87.2172191619873,92.88336686716399,81.55107145681062,88.40671565250604,,,,94.41553497314452
2016-03-22,86.31320240491372,91.60941717566112,86.25631685388036,89.11299133300781,5370000,0.0,0.0,0.03187105739631457,1.1104287467904645,87.66142234802246,92.368843453734,82.95400124231091,88.55049904944943,,,,91.51779174804688
2016-03-23,89.02767956611564,90.18108572061892,88.48099238866452,89.42584228515625,3561900,0.0,0.0,0.003510722145768197,1.1143271535831194,88.04252243041992,91.94951359586454,84.1355312649753,88.55049904944943,,,,90.79095458984376
2016-03-24,89.00554545854304,89.4890328436129,88.43357988923815,88.90758514404297,1872600,0.0,0.0,-0.005795384509331147,1.1078691992589167,88.29358749389648,91.70947753811136,84.8776974496816,88.55049904944943,85.45772727864846,,,91.48617553710938
2016-03-28,89.43530313264307,90.03887576995028,89.03081905632472,89.72286987304688,1580400,0.0,0.0,0.009170024443730274,1.1180283868965768,88.46580810546875,91.80352709678635,85.12808911415115,88.55049904944943,85.45772727864846,,,91.32502746582033
2016-03-29,89.25203526020411,90.41177001479691,88.93602932822671,90.25060272216795,1975200,0.0,0.0,0.005881809731095311,1.1246044171422658,88.70439109802246,91.82696297839948,85.58181921764543,88.55049904944943,85.45772727864846,,,91.32502746582033
2016-03-30,90.74039926189832,90.8035989931824,89.29626587364403,89.88086700439453,1823700,0.0,0.0,-0.004096767297074311,1.119997174543972,88.75605735778808,91.92076380658747,85.59135090898869,88.55049904944943,85.45772727864846,,,91.2870864868164
2016-03-31,89.74182593990432,90.21583116381647,88.99605752807598,89.95671081542969,2161500,0.0,0.0,0.0008438259839154139,1.1209422572617642,88.9295425415039,91.9534704638358,85.90561461917201,88.55049904944943,85.45772727864846,,,91.79269409179688
2016-04-01,89.33734888424338,91.04377071744352,88.97078606930498,90.89840698242188,1962900,0.0,0.0,0.010468325914275933,1.1326766461418645,89.17697372436524,91.98501751782707,86.3689299309034,88.55049904944943,86.48857883368706,,,92.2098159790039
2016-04-04,91.01534572522324,91.43247273442896,89.61228675146137,90.73410034179688,1368900,0.0,0.0,-0.0018075854800928548,1.1306292362826582,89.3400333404541,92.11144153591786,86.56862514499034,88.93286701477075,87.83318263046064,,,93.53703308105467
2016-04-05,89.69126638506438,91.4608877638761,89.68810567527584,90.76883697509766,1823100,0.0,0.0,0.0003828398933800603,1.1310620862589291,89.51320304870606,92.18438814121518,86.84201795619694,89.94723382655712,88.49361951246405,,,92.905029296875
2016-04-06,90.44337308370004,91.91910658972031,90.1874061722483,91.88434600830078,2206200,0.0,0.0,0.012289559615148216,1.1449623411964422,89.74356956481934,92.3980656383377,87.08907349130098,90.17634323947922,88.67215805176892,,,93.59391021728516
2016-04-07,91.57150123291072,92.6711970023134,91.26497741936146,92.50371551513672,3823500,0.0,0.0,0.006740751104437059,1.152680247362401,90.02038955688477,92.61238596080355,87.42839315296598,90.80361316527006,89.04820325806546,,,92.6427764892578
2016-04-08,93.03143579109948,93.93205017660864,92.9050363098865,93.8467254638672,3042000,0.0,0.0,0.014518443299833983,1.1694153701765706,90.29499702453613,93.26361095872416,87.3263830903481,91.43403975241768,89.67862984521308,,,94.06792449951172
2016-04-11,93.83408826236608,94.40605386116584,92.92399176139271,93.12939453125,2355000,0.0,0.0,-0.007643643708094894,1.160476775740171,90.45110321044922,93.66384940945308,87.23835701144536,91.68841996523541,89.91563168749168,,,92.48789978027344
2016-04-12,93.0693390086252,94.36179442800784,92.98718225488967,94.06159210205078,2214600,0.0,0.0,0.010009702903071904,1.172092803491245,90.6718318939209,94.22565535038183,87.11800843745996,91.68841996523541,89.94881739220179,,,92.2945785522461
2016-04-13,94.34286447764232,94.79790554533226,93.65397422216348,93.87833404541016,2871900,0.0,0.0,-0.0019482772143788463,1.1698092417890655,90.89840774536133,94.6595156206049,87.13729987011774,91.88434580731862,90.14474323428499,,,91.3787078857422
2016-04-14,93.74875584143828,93.97311562160628,92.50686442641675,93.06302642822266,2328000,0.0,0.0,-0.008684726092317852,1.1596497689438654,91.01675071716309,94.89339912420752,87.14010231011866,92.20509614839682,90.14474323428499,,,91.7812042236328
2016-04-15,93.21155020065196,94.04579681377145,93.11675059982524,93.67291259765624,1452600,0.0,0.0,0.006553474487571931,1.1672495041191577,91.16432495117188,95.20773797549785,87.1209119268459,92.24300561030404,90.14474323428499,,,92.7667999267578
2016-04-18,93.53702570683733,93.98575247131936,92.75018255503063,93.78034973144533,1627500,0.0,0.0,0.0011469391824139308,1.1685882683110853,91.29198989868163,95.4951062775971,87.08887351976617,92.49265585879027,90.14474323428499,,,92.51326751708984
2016-04-19,94.04896245839544,94.27016877134352,93.6191999057842,94.26384735107422,1716000,0.0,0.0,0.005155638905308679,1.1746130874514773,91.68715286254883,95.41588843508092,87.95841729001674,93.03144148234685,90.14474323428499,,,92.30093383789062
