Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,daily_return,cum_return,middle_band,upper_band,lower_band,Conversion,Baseline,SpanA,SpanB,Lagging
2016-02-18,29.7988001832183,30.367659059036576,29.789318960840227,30.29181289672852,101800,0.0,0,,,,,,,,,,39.41253662109375
2016-02-19,31.647603917521412,35.01336084283535,30.604690926780275,33.42055130004883,199300,0.0,0,0.10328660136608092,1.103286601366081,,,,,,,,40.82521438598633
2016-02-22,33.16456325599684,34.46346024947106,32.94650052108637,33.960968017578125,165500,0.0,0,0.01617019158892541,1.1211269570876647,,,,,,,,40.54077911376953
2016-02-23,34.14110843644364,36.05627249877951,34.12214960303301,35.39260482788086,139300,0.0,0,0.042155359339631326,1.1683884668290427,,,,,,,,41.86812210083008
2016-02-24,34.90907328098967,34.90907328098967,32.9275423443062,34.17903518676758,282500,0.0,0,-0.03428879131714202,1.1283258385125863,,,,,,,,41.65954208374024
2016-02-25,34.37812574140674,34.89958395836035,33.98940464486106,34.81425476074219,68600,0.0,0,0.018585064514066163,1.1492958470142305,,,,,,,,40.18049621582031
2016-02-26,34.93750663843308,36.21744465418672,34.81425616102918,36.18899917602539,85700,0.0,0,0.039487974817528304,1.1946792124790182,,,,,,,,39.791786193847656
2016-02-29,36.08471132935193,36.70097456966775,34.70048165894696,35.0797233581543,163100,0.0,0,-0.030652293324706537,1.1580595548291819,,,,,,,,39.86762619018555
2016-03-01,35.240895119243056,37.19398352166052,35.240895119243056,37.11813735961914,101300,0.0,0,0.05810804095155486,1.2253521268655354,,,,33.49165124125037,,,,39.07122421264648
2016-03-02,37.08021724963452,38.99538100952496,35.60117892366608,37.54478454589844,111300,0.0,0,0.011494304850098613,1.2394366977604445,,,,34.80003596815262,,,,39.82022476196289
2016-03-03,37.440496496156925,38.71095151984394,37.3551672924497,38.6540641784668,134400,0.0,0,0.02954550534741429,1.2760564813419073,,,,35.961461676915576,,,,38.83419799804688
2016-03-04,38.691994031090935,39.222928151782135,35.83820866550597,38.52133560180664,115800,0.0,0,-0.0034337547546706704,1.2716748163318712,,,,36.075235248044166,,,,38.86264801025391
2016-03-07,38.38859755439088,39.13759433176147,37.96195153138421,38.49288558959961,94100,0.0,0,-0.0007385520715356142,1.2707356182619496,,,,36.075235248044166,,,,39.38409423828125
2016-03-08,38.29378276212219,39.0048582141053,35.07972229783324,37.07073211669922,171900,0.0,0,-0.036945878468634286,1.2237871745438786,,,,36.6061663983216,,,,39.45995330810547
2016-03-09,37.28880158818433,39.5357991935971,36.90007683621258,37.78181076049805,113000,0.0,0,0.019181672527004423,1.2472614593687272,,,,37.118140426272035,,,,40.01933288574219
2016-03-10,37.84817289318744,39.488390056572825,37.10865560838283,37.92402267456055,81400,0.0,0,0.003764031188552508,1.2519561904020706,,,,37.118140426272035,,,,40.46493911743164
2016-03-11,38.20845456337722,39.85815124651661,38.09468350076251,39.33669662475586,117400,0.0,0,0.03725010825771213,1.2985916940284605,,,,37.46893677217493,,,,40.5692253112793
2016-03-14,39.35565188685727,40.37960220771546,38.80575545347222,39.53579330444336,123800,0.0,0,0.005061347209369016,1.3051643174751413,,,,37.72966225277435,,,,40.77868270874024
2016-03-15,39.49787017899547,40.066729082625606,39.07122419291452,39.621124267578125,104700,0.0,0,0.00215832176371622,1.3079812820267738,,,,37.72966225277435,,,,39.79801559448242
2016-03-16,39.374618295027794,40.445973027457775,39.374618295027794,40.10465621948242,170700,0.0,0,0.012203892767878033,1.3239437453350202,36.7516996383667,41.7373678720028,31.766031404730608,37.76284766264551,,,,40.00748825073242
2016-03-17,40.00036681807962,40.66403802457233,39.59268323195055,39.83919143676758,157300,0.0,0,-0.006619300792955918,1.315180163451695,37.22906856536865,41.40344069826927,33.05469643246803,37.87188016120278,,,,39.80754470825195
2016-03-18,40.057251558389,40.38908533171257,39.54527635093245,39.71593475341797,144600,0.0,0,-0.0030938550433494694,1.3111111866700869,37.54383773803711,41.4607814940221,33.626893982052124,37.87188016120278,,,,41.15953063964844
2016-03-21,39.71592806683768,40.71143283592193,39.52630724969872,39.76333236694336,96300,0.0,0,0.0011934155350910025,1.3126758871284905,37.833955955505374,41.49491321799862,34.172998693012126,38.80575483606725,,,,41.1976203918457
2016-03-22,39.507348874405245,40.18050302539943,39.36513595944449,39.59267807006836,106600,0.0,0,-0.004291750381989368,1.3070422098884786,38.043959617614746,41.59988072889971,34.48803850632978,38.91004422215238,,,,40.5501823425293
2016-03-23,39.42203209049587,39.42203209049587,37.91455170860712,37.96195602416992,124900,0.0,0,-0.04118746509171467,1.2532084544952993,38.23310565948486,41.31223367328682,35.15397764568291,39.31299227226452,,,,42.873321533203125
2016-03-24,37.67752040846485,39.32721346971061,37.67752040846485,39.14707565307617,170000,0.0,0,0.03121861339683596,1.2923318847418344,38.449746704101564,41.11373580129378,35.78575760690935,39.19447662219339,35.25037589838108,,,43.1779899597168
2016-03-28,39.28928254614818,39.85814500355489,39.06174045655855,39.41253662109375,84800,0.0,0,0.006781118732088975,1.301095340693533,38.61092357635498,41.09000095073593,36.13184620197403,39.19447662219339,35.6580618813511,,,41.80696487426758
2016-03-29,39.34617610275621,41.00535220347485,39.34617610275621,40.82521438598633,101900,0.0,0,0.03584336066652738,1.3477309702515496,38.89819812774658,40.967565113946975,36.82883114154619,39.34143630596985,36.96644727389052,,,41.72126770019531
2016-03-30,40.98638754266725,41.176008381563086,40.171020467116826,40.54077911376953,75500,0.0,0,-0.006967147055924161,1.3383411303899837,39.0693302154541,41.0864354379398,37.052224992968405,39.42676439501397,37.05177536293464,,,41.616546630859375
2016-03-31,40.43649179475105,42.36113484388635,40.43649179475105,41.86812210083008,109200,0.0,0,0.032740934340103056,1.3821596694647416,39.28549709320068,41.5201370886862,37.050857097715166,40.019327626175595,37.64433859409627,,,41.67367172241211
2016-04-01,41.68798756317092,41.962934008409306,41.32770829635752,41.65954208374024,93100,0.0,0,-0.00498183359137816,1.375273979994754,39.435770988464355,41.877336387750894,36.99420558917782,40.019327626175595,38.17526974437371,,,41.1309700012207
